,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity
,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,CUR_MKT_CAP
2021-12-01,141.052,144.0,145.95,140.912,34055240.0,1876354.2607
2021-12-02,142.966,141.25,143.865,140.215,29194840.0,1903430.6728
2021-12-03,142.002,143.681,144.4,140.301,41230160.0,1888642.4479
2021-12-06,143.155,143.041,143.853,140.15,30618100.0,1904789.331
2021-12-07,147.27,145.597,147.531,145.228,32240300.0,1960264.7387
2021-12-08,148.187,147.597,148.393,146.406,24270320.0,1970852.1577
2021-12-09,147.639,147.591,149.1,147.115,23269720.0,1963124.6441
2021-12-10,148.002,148.7,148.978,146.704,24462760.0,1969345.7964
2021-12-13,145.827,147.782,147.97,145.517,27069400.0,1941864.078
2021-12-14,143.907,143.968,144.48,141.215,38446240.0,1917644.8621
2021-12-15,146.441,143.409,146.721,141.678,36370460.0,1950358.6801
2021-12-16,144.445,147.171,147.677,143.607,33650380.0,1920226.3257
2021-12-17,141.725,142.5,143.835,141.3,51017880.0,1888776.9018
2021-12-20,141.607,140.0,141.775,139.321,27192360.0,1885280.6567
2021-12-21,143.473,142.054,143.869,140.503,28755360.0,1909729.1695
2021-12-22,146.415,143.068,146.5,143.068,26322380.0,1947334.9994
2021-12-23,146.916,146.5,148.243,146.452,26383440.0,1951896.0206
2021-12-27,147.907,147.256,148.344,147.169,15984460.0,1964572.2736
2021-12-28,146.687,148.236,148.299,146.054,18254300.0,1945684.1256
2021-12-29,146.655,146.644,147.417,145.647,17787460.0,1945861.7292
2021-12-30,146.201,146.694,147.3,145.995,15687720.0,1939504.7857
2021-12-31,144.852,146.05,146.699,144.852,18135180.0,1921776.6473
2022-01-03,144.992,145.055,145.851,143.713,28678940.0,1925367.7172
2022-01-04,144.4,145.396,146.485,143.716,28399440.0,1917059.4947
2022-01-05,137.775,144.42,144.499,137.688,54618280.0,1828174.6446
2022-01-06,137.748,136.998,139.94,136.559,37347420.0,1827299.0553
2022-01-07,137.017,138.146,138.449,135.767,29760560.0,1818853.9368
2022-01-10,138.67,135.078,138.82,133.165,44408120.0,1840226.3624
2022-01-11,139.736,138.007,140.216,136.692,28729700.0,1856950.6576
2022-01-12,141.431,141.15,142.608,140.695,26112040.0,1879009.9764
2022-01-13,138.587,141.54,142.85,138.409,31436600.0,1843484.1777
2022-01-14,139.481,137.079,140.742,136.998,29661280.0,1853725.5931
2022-01-18,135.998,136.175,137.132,135.438,34888100.0,1807402.5375
2022-01-19,135.117,136.523,137.96,135.016,28647640.0,1797354.4601
2022-01-20,133.308,136.25,137.626,132.965,29907140.0,1771048.9499
2022-01-21,130.352,132.594,134.866,130.087,55651420.0,1728686.2493
2022-01-24,130.804,125.978,131.203,124.5,76694240.0,1733519.1196
2022-01-25,126.935,128.74,129.399,126.501,46960560.0,1683739.6708
2022-01-26,129.233,131.119,133.0,127.142,49129500.0,1715651.8932
2022-01-27,129.005,131.304,132.652,128.932,32018780.0,1713367.0838
2022-01-28,133.351,129.659,133.357,128.485,34361480.0,1769853.2216
2022-01-31,135.304,134.162,135.473,132.21,39986000.0,1798880.565
2022-02-01,137.644,137.594,137.793,134.368,68643640.0,1824329.81
2022-02-02,148.0,151.25,151.547,145.522,123199220.0,1956721.7976
2022-02-03,143.09,145.706,149.675,142.665,71517220.0,1888597.3398
2022-02-04,143.293,143.445,144.875,140.515,57998220.0,1892379.1492
2022-02-07,139.201,144.25,144.25,138.9,54973300.0,1838379.8761
2022-02-08,139.399,139.027,140.0,137.014,54283600.0,1841517.7316
2022-02-09,141.592,140.964,142.524,140.187,40143880.0,1870825.586
2022-02-10,138.62,139.704,141.485,137.957,39330660.0,1832358.6156
2022-02-11,134.283,138.6,139.156,133.4,39958340.0,1774106.948
2022-02-14,135.526,133.257,136.3,133.257,34301080.0,1790048.5507
2022-02-15,136.609,137.57,138.109,135.822,26711260.0,1804649.1978
2022-02-16,137.738,136.647,138.086,134.924,25021300.0,1819124.3372
2022-02-17,132.539,136.243,137.114,132.479,38949500.0,1750531.7104
2022-02-18,130.403,133.467,134.07,130.196,45619440.0,1724288.7905
2022-02-22,129.814,129.838,132.18,128.223,44990740.0,1713282.2438
2022-02-23,127.588,131.648,132.051,127.528,32786020.0,1686619.9024
2022-02-24,132.691,124.953,133.0,124.953,54455080.0,1753980.6363
2022-02-25,134.46,133.552,135.272,131.752,36405980.0,1777882.9803
2022-02-28,135.057,133.05,135.752,132.592,38864420.0,1784254.1532
2022-03-01,134.062,134.879,136.256,133.219,26495360.0,1772935.9215
2022-03-02,134.572,134.628,135.263,133.072,23519800.0,1780174.5831
2022-03-03,133.9,136.01,136.44,133.026,24603240.0,1772835.4593
2022-03-04,131.907,132.928,133.852,130.338,30450640.0,1745184.7405
2022-03-07,126.379,131.488,131.735,126.295,45112940.0,1671232.5179
2022-03-08,127.105,126.25,131.25,125.675,40427100.0,1681424.5747
2022-03-09,133.42,131.25,133.736,129.901,37025400.0,1766750.1903
2022-03-10,132.43,131.266,133.272,130.913,27101400.0,1752348.5672
2022-03-11,129.871,133.489,133.796,129.632,31526440.0,1720902.447
2022-03-14,125.951,130.25,130.409,125.275,38811260.0,1670339.2386
2022-03-15,129.198,126.976,129.855,125.72,30919520.0,1711049.2881
2022-03-16,133.281,130.733,133.333,128.735,35576980.0,1764662.7721
2022-03-17,133.839,133.149,134.08,132.185,28263920.0,1774421.4553
2022-03-18,136.126,133.425,136.244,132.258,44566900.0,1804069.817
2022-03-21,136.102,136.164,137.05,134.092,26831680.0,1801731.7416
2022-03-22,139.868,136.102,141.05,136.102,35495540.0,1851742.3644
2022-03-23,138.276,138.703,139.589,137.835,25153400.0,1829463.7494
2022-03-24,141.572,139.2,141.619,137.751,26396560.0,1869743.4118
2022-03-25,141.673,141.916,142.035,139.738,24143080.0,1871811.8775
2022-03-28,141.456,140.901,142.003,139.811,35049260.0,1873302.6814
2022-03-29,142.506,142.647,143.794,142.038,34317020.0,1888872.7188
2022-03-30,141.939,142.46,142.72,141.6,19884760.0,1881117.0995
2022-03-31,139.068,142.053,142.108,139.025,37524720.0,1842326.065
2022-04-01,140.151,139.5,140.471,138.308,25941440.0,1856423.0506
2022-04-04,142.972,140.359,143.712,140.311,25970840.0,1894536.2175
2022-04-05,140.591,142.869,142.991,140.383,21418120.0,1861722.4196
2022-04-06,136.548,138.75,139.361,135.517,32468480.0,1809330.6138
2022-04-07,135.889,136.01,137.165,134.227,26233600.0,1800264.3363
2022-04-08,133.288,135.584,135.67,132.966,25142800.0,1766420.3643
2022-04-11,128.824,131.824,132.093,128.669,36883060.0,1709113.0951
2022-04-12,127.715,131.6,131.6,126.789,32710700.0,1692341.5991
2022-04-13,129.894,128.0,130.334,127.741,27927240.0,1719335.1634
2022-04-14,126.73,130.48,130.48,126.601,31597980.0,1678404.7049
2022-04-18,127.677,127.0,128.213,126.182,20808660.0,1689302.1978
2022-04-19,130.009,127.691,130.333,126.999,26489760.0,1721733.3984
2022-04-20,128.04,130.892,131.399,127.5,31695460.0,1693572.4446
2022-04-21,124.815,129.25,130.099,124.527,36445160.0,1650386.6145
2022-04-22,119.636,125.0,125.402,118.925,56883720.0,1580964.2938
2022-04-25,123.074,119.101,123.278,118.511,46128260.0,1627579.9828
2022-04-26,118.65,122.295,122.51,118.511,73054880.0,1573711.7216
2022-04-27,114.295,114.469,117.242,112.737,91820580.0,1510130.5618
2022-04-28,118.523,116.415,119.649,114.115,48884640.0,1566907.2251
2022-04-29,114.11,116.735,117.92,113.815,42676000.0,1508573.2699
2022-05-02,116.583,113.405,116.746,112.6,35533020.0,1539250.0099
2022-05-03,117.334,116.431,118.442,116.035,24967360.0,1550627.1927
2022-05-04,122.261,117.032,122.855,115.116,49915280.0,1612284.363
2022-05-05,116.506,120.204,121.039,115.006,45840580.0,1535994.5299
2022-05-06,115.747,115.185,117.571,114.016,39709580.0,1523800.6078
2022-05-09,112.511,113.25,115.077,112.001,40802860.0,1485615.0688
2022-05-10,114.395,115.508,116.25,112.901,39900380.0,1507853.6271
2022-05-11,113.603,113.237,116.364,113.237,37534740.0,1498550.5845
2022-05-12,112.844,111.378,114.295,109.824,53836180.0,1488282.6296
2022-05-13,116.051,114.533,117.875,113.605,35038480.0,1531505.4734
2022-05-16,114.445,114.956,116.17,113.89,25990440.0,1509572.485
2022-05-17,116.473,116.84,116.9,114.87,23053160.0,1535482.6159
2022-05-18,111.899,115.0,115.4,111.556,35125980.0,1477081.7698
2022-05-19,110.384,111.432,113.01,110.0,34144400.0,1456183.0808
2022-05-20,108.908,111.951,112.184,105.796,48962960.0,1437036.0984
2022-05-23,111.488,109.588,112.148,108.741,37184940.0,1469494.6219
2022-05-24,105.97,105.772,106.458,101.885,76779780.0,1395329.3497
2022-05-25,105.805,104.986,106.5,103.857,40257340.0,1393683.1236
2022-05-26,107.792,105.677,108.649,105.225,37947220.0,1423006.0121
2022-05-27,112.316,109.483,112.318,109.138,37914120.0,1482446.1473
2022-05-31,113.762,112.747,115.735,112.079,50012260.0,1500104.2422
2022-06-01,113.892,114.855,117.102,113.25,36605520.0,1501601.5859
2022-06-02,117.622,114.0,117.899,112.946,37992280.0,1549916.8598
2022-06-03,114.541,116.063,116.322,113.518,26135460.0,1508659.0441
2022-06-06,116.821,116.705,119.347,116.164,33541540.0,1539800.8117
2022-06-07,117.149,115.481,117.691,115.052,31590460.0,1543395.5169
2022-06-08,117.194,116.762,118.571,116.6,26107740.0,1543739.9813
2022-06-09,114.836,116.328,118.299,114.776,25797960.0,1512936.9205
2022-06-10,111.162,112.445,113.279,110.366,41481840.0,1465781.8413
2022-06-13,106.393,106.787,108.792,106.119,47251920.0,1404437.1486
2022-06-14,106.715,106.535,107.925,105.8,33706260.0,1408654.1466
2022-06-15,109.765,108.545,111.423,107.67,39698180.0,1449799.3603
2022-06-16,106.034,107.221,108.648,105.138,51684960.0,1400504.388
2022-06-17,107.143,106.034,108.699,105.046,51376520.0,1415925.0649
2022-06-21,111.544,108.93,112.489,108.6,47415800.0,1472195.1463
2022-06-22,111.488,110.557,113.346,110.382,30774140.0,1471957.7315
2022-06-23,112.242,112.232,112.742,110.501,28361920.0,1481196.5375
2022-06-24,117.975,112.995,118.079,112.953,41163680.0,1557508.8241
2022-06-27,115.834,118.273,118.58,115.18,36420760.0,1530821.989
2022-06-28,112.008,115.803,117.31,111.848,35880960.0,1478923.5749
2022-06-29,111.702,111.552,113.16,110.872,24716820.0,1474833.1555
2022-06-30,108.963,110.0,110.888,106.75,43169060.0,1437790.6483
2022-07-01,108.738,107.933,109.25,106.731,35475660.0,1434377.8795
2022-07-05,113.263,107.101,113.377,105.732,39399640.0,1495861.1744
2022-07-06,114.572,113.302,115.59,111.476,37431380.0,1513218.1459
2022-07-07,118.783,115.08,119.19,114.834,40935880.0,1567881.7371
2022-07-08,119.354,117.25,119.685,116.901,38238160.0,1577354.8697
2022-07-11,115.677,117.998,117.998,115.331,31243700.0,1529136.8336
2022-07-12,114.021,116.215,116.974,113.69,29959700.0,1507213.2286
2022-07-13,111.354,111.701,114.196,111.202,43722020.0,1472119.0452
2022-07-14,110.367,110.211,111.093,108.373,37003040.0,1460737.3869
2022-07-15,111.778,112.001,113.141,110.9,46769120.0,1478750.0599
2022-07-18,109.03,112.64,113.68,108.37,43164588.0,1441830.6233
2022-07-19,113.81,110.85,114.02,109.56,36530945.0,1504313.4327
2022-07-20,113.9,113.17,115.4,112.48,35600426.0,1505431.6212
2022-07-21,114.34,114.28,114.55,111.113,32676166.0,1510555.3074
2022-07-22,107.9,111.0,112.34,106.5,48901184.0,1424129.8529
2022-07-25,107.51,108.41,109.87,106.3,34690894.0,1420604.2242
2022-07-26,105.02,106.6,107.2,104.07,47990963.0,1385931.8149
2022-07-27,113.06,109.26,113.91,108.01,59858495.0,1478321.61
2022-07-28,114.22,112.37,114.34,111.46,32816568.0,1492329.715
2022-07-29,116.32,113.08,116.705,113.06,37223391.0,1519391.84
2022-08-01,114.86,115.3,116.72,114.34,26034288.0,1502329.25
2022-08-02,115.13,114.0,116.35,113.72,20236029.0,1506841.955
2022-08-03,118.08,115.71,118.62,115.48,28499014.0,1544859.37
2022-08-04,118.19,117.48,118.78,116.89,21602925.0,1546162.1
2022-08-05,117.47,116.23,118.106,116.0,19159520.0,1537232.805
2022-08-08,117.3,118.39,120.15,116.88,19169479.0,1535609.82
2022-08-09,116.63,117.135,117.32,115.71,19086465.0,1527068.505
2022-08-10,119.7,118.78,120.92,118.41,30930350.0,1567642.025
2022-08-11,118.84,121.28,121.49,118.56,24293654.0,1556622.35
2022-08-12,121.68,120.26,121.68,119.46,19096268.0,1593601.255
2022-08-15,122.08,121.13,122.3,120.61,19494825.0,1597695.92
2022-08-16,121.7,121.52,122.43,120.64,19041230.0,1592805.255
2022-08-17,119.55,120.12,121.29,119.38,22846958.0,1564496.435
2022-08-18,120.17,119.43,120.82,118.72,17987660.0,1572055.275
2022-08-19,117.21,119.06,119.15,116.76,21809528.0,1534898.245
2022-08-22,114.24,115.2,115.63,113.85,21456648.0,1495629.125
2022-08-23,113.86,113.475,115.01,113.43,15870373.0,1491200.845
2022-08-24,113.69,113.5,114.78,112.87,17734624.0,1489643.915
2022-08-25,116.65,114.235,116.72,114.11,16956794.0,1528518.375
2022-08-26,110.34,114.72,115.12,110.19,37245697.0,1445616.24
2022-08-29,109.42,109.99,110.95,108.8,21191157.0,1433351.54
2022-08-30,108.94,110.17,110.5,107.8,27513255.0,1427420.695
2022-08-31,108.22,110.65,110.85,108.13,28626972.0,1417764.795
2022-09-01,109.74,108.28,110.445,107.36,28360926.0,1436799.015
2022-09-02,107.85,110.59,110.74,107.26,24160711.0,1412277.965
2022-09-06,106.81,107.3,108.03,105.78,25068280.0,1397655.325
2022-09-07,109.45,107.06,109.98,106.9,23166967.0,1434469.465
2022-09-08,108.38,108.04,109.6,107.16,24238293.0,1420578.44
2022-09-09,110.65,109.065,110.99,109.02,23213585.0,1450782.815
2022-09-12,110.86,110.99,111.62,109.93,22966752.0,1452729.395
2022-09-13,104.32,107.8,108.3,104.09,38172871.0,1367289.525
2022-09-14,105.0,104.57,105.275,103.66,26395134.0,1375366.785
2022-09-15,102.91,104.03,105.27,102.35,34188284.0,1348897.485
2022-09-16,102.8,102.07,103.13,100.94,42797172.0,1346405.765
2022-09-19,103.07,101.75,103.33,101.55,23036811.0,1349597.37
2022-09-20,101.14,102.08,102.37,100.52,26517123.0,1323827.955
2022-09-21,99.28,101.67,102.88,99.27,31487265.0,1299830.335
2022-09-22,100.14,98.82,101.24,98.79,34298619.0,1309066.525
2022-09-23,98.74,99.63,99.66,97.47,31625437.0,1290804.925
2022-09-26,98.17,98.1,99.88,97.8,27072662.0,1284757.0
2022-09-27,97.5,99.43,100.0,96.872,30072781.0,1275687.245
2022-09-28,100.05,97.65,100.7,97.11,32466323.0,1309609.995
2022-09-29,97.42,98.64,98.64,95.96,31047224.0,1275172.165
2022-09-30,95.65,97.05,98.9,95.56,32941493.0,1250961.35
2022-10-03,98.64,96.76,99.287,96.521,27982031.0,1291019.79
2022-10-04,101.64,100.44,101.84,100.38,28850773.0,1330878.395
2022-10-05,101.43,99.825,101.93,98.8,22176903.0,1328271.265
2022-10-06,101.42,100.68,102.925,100.59,22323989.0,1328338.99
2022-10-07,98.68,99.85,100.53,98.295,27502765.0,1293060.815
2022-10-10,97.86,99.0,99.095,97.01,18225094.0,1282100.515
2022-10-11,97.18,97.43,99.245,96.31,26507103.0,1273362.705
2022-10-12,97.56,97.3,98.75,96.735,21876362.0,1277460.71
2022-10-13,99.06,95.15,99.775,94.384,34574549.0,1296432.215
2022-10-14,96.56,99.99,100.69,96.37,25410674.0,1263624.05
2022-10-17,99.97,98.86,100.93,98.83,28419192.0,1309359.135
2022-10-18,100.77,103.13,103.47,99.97,24060671.0,1318539.29
2022-10-19,99.63,100.01,101.018,98.92,23811064.0,1303933.35
2022-10-20,99.97,100.0,102.32,99.39,25323202.0,1307707.76
2022-10-21,101.13,97.845,101.31,97.72,32458722.0,1321451.645
2022-10-24,102.52,101.8,102.75,99.98,27176417.0,1340243.355
2022-10-25,104.48,102.9,104.82,102.72,40611375.0,1365809.595
2022-10-26,94.93,96.43,98.31,94.69,88279042.0,1227960.91
2022-10-27,92.22,94.52,95.43,91.8,60710859.0,1196084.1
2022-10-28,96.29,92.27,96.55,92.13,43697286.0,1248174.59
2022-10-31,94.51,95.42,96.03,93.98,31675036.0,1224222.13
2022-11-01,90.47,95.45,96.03,90.37,47161351.0,1171149.05
2022-11-02,86.97,90.94,91.18,86.88,57038282.0,1126305.51
2022-11-03,83.43,86.32,86.52,83.34,61288019.0,1080226.17
2022-11-04,86.58,85.4,86.64,83.71,51124904.0,1121388.3
2022-11-07,88.49,87.28,88.9,86.85,34078912.0,1146370.55
2022-11-08,88.9,88.9,90.32,87.59,30429025.0,1150697.98
2022-11-09,87.32,88.45,89.435,87.28,31769099.0,1130705.0
2022-11-10,93.94,92.25,94.39,91.61,51620136.0,1217366.86
2022-11-11,96.41,94.69,96.93,93.92,33090482.0,1249923.59
2022-11-14,95.7,95.09,96.79,94.51,30179539.0,1240799.34
2022-11-15,98.44,98.26,100.14,96.71,41640816.0,1275936.76
2022-11-16,98.85,97.9,99.638,97.64,29105154.0,1280329.47
2022-11-17,98.36,96.97,99.28,96.79,26052599.0,1273987.4
2022-11-18,97.43,98.77,98.9,96.37,28342297.0,1263451.85
2022-11-21,95.6,97.29,98.4,95.355,21647387.0,1238852.24
2022-11-22,97.05,95.95,97.22,94.05,23438480.0,1257945.99
2022-11-23,98.46,97.09,98.76,97.09,18868092.0,1276717.86
2022-11-25,97.46,98.24,98.64,97.4,9701441.0,1262338.7
2022-11-28,96.05,97.036,97.58,95.61,26252433.0,1244480.75
2022-11-29,95.19,95.73,96.12,94.11,20061720.0,1233676.17
2022-11-30,100.99,94.82,101.04,94.42,43647481.0,1310116.45
2022-12-01,100.99,101.02,102.25,100.25,28687096.0,1309006.69
2022-12-02,100.44,99.05,100.77,98.9,21480703.0,1302540.84
2022-12-05,99.48,99.4,101.38,99.0,24405087.0,1290115.56
2022-12-06,96.98,99.3,99.78,96.42,24910655.0,1257366.38
2022-12-07,94.94,96.41,96.881,94.715,31045449.0,1230179.3
2022-12-08,93.71,95.38,95.58,93.45,32213288.0,1214455.25
2022-12-09,92.83,93.77,94.26,92.75,28225448.0,1203065.41
2022-12-12,93.31,92.71,93.56,91.61,29009013.0,1209343.33
2022-12-13,95.63,97.76,99.53,95.03,40593656.0,1239175.25
2022-12-14,95.07,95.2,96.87,93.6,28733599.0,1232057.73
2022-12-15,90.86,93.13,93.64,90.01,40107033.0,1178220.5
2022-12-16,90.26,90.76,91.33,89.52,58011847.0,1172151.98
2022-12-19,88.44,90.255,90.56,88.21,29493030.0,1149313.8
2022-12-20,89.02,88.11,89.175,87.44,23453836.0,1156167.94
2022-12-21,89.58,89.08,90.22,88.32,24745637.0,1163807.7
2022-12-22,87.76,88.16,88.54,86.32,27658293.0,1139141.68
2022-12-23,89.23,87.11,89.545,87.07,23003035.0,1158690.13
2022-12-27,87.39,88.795,88.94,87.01,20097346.0,1134613.89
2022-12-28,86.02,86.98,88.04,85.94,19523176.0,1116229.18
2022-12-29,88.45,86.62,88.845,86.61,23333537.0,1148072.35
2022-12-30,88.23,86.98,88.3,86.57,23986297.0,1145224.89
2023-01-03,89.12,89.585,91.05,88.52,28131224.0,1157266.4
2023-01-04,88.08,90.35,90.65,87.271,34854776.0,1144132.08
2023-01-05,86.2,87.47,87.57,85.9,27194375.0,1119407.56
2023-01-06,87.34,86.79,87.69,84.86,41381495.0,1135794.58
2023-01-09,88.02,88.36,90.05,87.86,29003901.0,1144334.7
2023-01-10,88.42,85.98,88.67,85.83,30467755.0,1149773.02
2023-01-11,91.52,89.18,91.6,89.01,26861969.0,1189374.08
2023-01-12,91.13,91.48,91.87,89.75,30258135.0,1184587.43
2023-01-13,92.12,90.85,92.19,90.13,26329212.0,1196748.2
2023-01-17,91.29,92.06,92.25,90.05,32602423.0,1187245.83
2023-01-18,91.12,92.14,92.8,90.64,29116691.0,1183674.64
2023-01-19,93.05,90.72,93.605,90.63,37000395.0,1209960.23
2023-01-20,98.02,95.1,98.3,95.02,63191078.0,1276898.14
2023-01-23,99.79,97.95,100.04,97.5,40005055.0,1300851.73
2023-01-24,97.7,98.1,99.61,97.2,33078512.0,1274388.38
2023-01-25,95.22,95.57,96.162,93.76,42329952.0,1242289.74
2023-01-26,97.52,96.5,97.57,95.38,30113974.0,1272907.28
2023-01-27,99.37,97.31,100.32,97.31,33879753.0,1294893.43
2023-01-30,96.94,97.48,98.29,96.395,27226198.0,1261287.7
2023-01-31,98.84,96.87,98.88,96.82,29870669.0,1286009.96
2023-02-01,100.43,98.71,101.19,97.58,35531104.0,1306393.49
2023-02-02,107.74,105.8,107.85,105.61,69883762.0,1401398.5
2023-02-03,104.78,102.93,107.81,102.58,65309261.0,1344737.64
2023-02-06,102.9,102.4,104.36,101.88,31999562.0,1321493.715
2023-02-07,107.64,103.22,108.18,103.12,49010230.0,1381109.28
2023-02-08,99.37,102.05,103.14,98.035,94743515.0,1276669.575
2023-02-09,95.01,100.0,100.03,93.63,119455020.0,1219677.345
2023-02-10,94.57,95.45,96.75,94.25,54980696.0,1213016.745
2023-02-13,94.61,94.74,95.2,93.84,50076120.0,1214169.975
2023-02-14,94.68,94.43,94.845,92.26,54726120.0,1214297.325
2023-02-15,96.94,94.49,97.12,94.15,50298481.0,1242536.1
2023-02-16,95.51,95.37,97.68,94.74,42462618.0,1224927.135
2023-02-17,94.35,94.85,95.56,93.21,34284118.0,1209878.73
2023-02-21,91.79,93.0,93.1,91.72,33629256.0,1177221.0
2023-02-22,91.65,91.7,92.11,90.61,30884017.0,1174722.975
2023-02-23,90.89,91.92,91.94,89.76,41206380.0,1165181.94
2023-02-24,89.13,89.44,89.89,88.575,36585093.0,1142898.0
2023-02-27,89.87,89.87,90.16,89.335,27502302.0,1152439.275
2023-02-28,90.06,89.33,91.23,89.32,30142039.0,1154936.7
2023-03-01,90.36,89.98,91.03,89.67,31111225.0,1158201.945
2023-03-02,92.0,89.66,92.275,89.59,32226229.0,1180230.945
2023-03-03,93.65,92.48,93.73,92.45,35160105.0,1201747.065
2023-03-06,95.13,94.015,95.97,94.0,32639313.0,1221214.185
2023-03-07,93.86,94.98,95.67,93.53,27835476.0,1204051.965
2023-03-08,94.25,94.12,95.955,94.0,34103265.0,1209623.55
2023-03-09,92.32,94.05,95.53,91.9,28813532.0,1184521.47
2023-03-10,90.63,92.17,92.79,90.395,35941046.0,1163134.02
2023-03-13,91.11,90.09,92.57,89.42,37335573.0,1170370.995
2023-03-14,93.97,92.56,94.36,92.44,36050214.0,1205268.45
2023-03-15,96.11,93.22,96.93,92.64,50622050.0,1233700.95
2023-03-16,100.32,96.2,101.19,95.5,65567656.0,1289605.365
2023-03-17,101.62,100.26,102.835,100.1,61028547.0,1306831.32
2023-03-20,101.22,100.12,101.75,99.87,32960440.0,1300875.285
2023-03-21,104.92,101.25,105.1,101.22,42110279.0,1349607.18
2023-03-22,103.37,104.27,106.59,103.33,43427419.0,1329307.665
2023-03-23,105.6,105.06,106.3,104.46,40797769.0,1356649.47
2023-03-24,105.44,104.99,105.49,103.84,30411043.0,1354343.97
2023-03-27,102.46,104.615,104.76,101.927,31120864.0,1316050.92
2023-03-28,101.03,102.44,102.45,99.74,32057865.0,1296006.345
2023-03-29,101.39,102.28,102.49,100.65,28779572.0,1301770.575
2023-03-30,100.89,100.91,101.155,99.78,33086183.0,1294854.315
2023-03-31,103.73,101.3,103.89,101.04,36863369.0,1330200.675
2023-04-03,104.36,102.39,104.53,101.93,25035399.0,1340063.745
2023-04-04,104.72,104.33,105.58,104.04,24420079.0,1343712.84
2023-04-05,104.47,105.78,106.1,103.66,28290503.0,1341023.85
2023-04-06,108.42,105.26,109.17,104.33,48711480.0,1391611.5
2023-04-10,106.44,106.98,107.59,105.12,27067355.0,1366445.925
2023-04-11,105.35,106.55,106.73,104.68,26311803.0,1354152.765
2023-04-12,104.64,106.58,106.75,104.34,24370274.0,1343841.99
2023-04-13,107.43,105.84,107.49,105.84,24843579.0,1380727.23
2023-04-14,108.87,106.89,108.94,106.84,26578002.0,1398079.695
2023-04-17,105.97,104.658,106.16,104.52,37571218.0,1360042.065
2023-04-18,104.5,106.49,106.54,104.07,26596445.0,1342305.39
2023-04-19,104.18,103.58,104.98,103.07,20905684.0,1339617.24
2023-04-20,105.29,103.91,106.25,103.868,27820794.0,1352358.825
2023-04-21,105.41,105.47,106.0,104.78,25800082.0,1344209.5099
2023-04-24,105.97,105.49,106.63,104.7,23542829.0,1353298.4818
2023-04-25,103.85,105.825,106.69,103.84,46664104.0,1326010.677
2023-04-26,103.71,104.92,106.35,102.63,53347560.0,1321478.97
2023-04-27,107.59,104.45,108.37,103.54,50089187.0,1370995.93
2023-04-28,107.34,107.04,107.35,105.09,36139847.0,1368453.18
2023-05-01,107.2,106.84,107.99,106.82,26681680.0,1364339.05
2023-05-02,105.32,107.14,107.2,103.71,30997245.0,1341415.94
2023-05-03,105.41,105.53,107.49,104.96,21795405.0,1342874.42
2023-05-04,104.69,105.485,105.6,103.97,23419506.0,1332532.73
2023-05-05,105.57,104.82,105.88,104.11,26639254.0,1344495.465
2023-05-08,107.77,105.18,107.96,105.16,26511445.0,1371323.74
2023-05-09,107.35,108.39,110.15,107.19,36360141.0,1366748.8
2023-05-10,111.75,107.97,112.94,107.93,63153367.0,1422236.7
2023-05-11,116.57,115.395,117.92,114.41,78900029.0,1482173.24
2023-05-12,117.51,116.68,118.03,116.11,41102330.0,1494613.62
2023-05-15,116.51,116.11,118.48,116.01,36266765.0,1482169.22
2023-05-16,119.51,116.49,120.75,116.43,45035558.0,1521081.17
2023-05-17,120.84,119.61,121.67,118.89,33323588.0,1538347.08
2023-05-18,122.83,120.95,123.31,120.83,35234233.0,1563929.86
2023-05-19,122.76,123.55,125.97,122.15,41353445.0,1561778.07
2023-05-22,125.05,122.94,126.43,122.74,35253034.0,1592938.15
2023-05-23,122.56,124.16,124.625,122.21,34046251.0,1560754.27
2023-05-24,120.9,121.12,121.91,119.86,34182635.0,1539740.4
2023-05-25,123.48,124.52,125.32,121.96,42316986.0,1573319.61
2023-05-26,124.61,123.17,125.26,122.45,35635937.0,1587351.47
2023-05-30,123.67,125.64,125.66,122.0,35076658.0,1576363.54
2023-05-31,122.87,122.75,124.06,122.5,37325787.0,1563237.89
2023-06-01,123.72,122.815,124.42,122.62,30772683.0,1574977.59
2023-06-02,124.67,123.99,126.15,123.76,26980147.0,1586471.39
2023-06-05,126.01,124.01,127.43,123.84,32305531.0,1603864.27
2023-06-06,127.31,126.01,128.29,125.36,26638295.0,1620244.07
2023-06-07,122.5,126.97,129.04,122.12,52538986.0,1558161.1
2023-06-08,122.14,122.225,123.225,121.24,29389167.0,1554158.53
2023-06-09,122.23,122.25,123.755,121.91,23778319.0,1555995.91
2023-06-12,123.64,122.785,124.05,121.66,28338743.0,1574340.73
2023-06-13,123.83,124.98,125.16,123.18,22278313.0,1576058.51
2023-06-14,123.67,123.1,124.05,121.45,30592297.0,1574721.64
2023-06-15,125.09,123.14,125.46,122.4,35246268.0,1592688.23
2023-06-16,123.53,125.93,126.108,123.28,45535553.0,1571807.36
2023-06-20,123.1,122.93,124.57,122.14,26097492.0,1567736.95
2023-06-21,120.55,122.4,122.66,120.1,30306336.0,1535107.0
2023-06-22,123.15,120.0,123.24,118.83,26952246.0,1568182.35
2023-06-23,122.34,121.38,122.788,121.06,34913637.0,1557645.18
