,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity
,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,CUR_MKT_CAP
2023-06-07,227.72,225.23,228.945,222.54,498998.0,24671.0466
2023-06-08,228.98,226.47,229.34,225.0,500287.0,24807.5542
2023-06-09,224.12,229.61,229.98,220.65,876065.0,24281.0248
2023-06-12,226.47,224.47,226.75,222.839,521095.0,24535.6223
2023-06-13,229.53,227.22,229.73,224.0,588109.0,24867.1409
2023-06-14,229.82,230.0,232.11,227.12,506760.0,24898.5593
2023-06-15,233.95,228.81,235.02,227.27,788865.0,25346.001
2023-06-16,230.57,235.37,237.81,229.72,1018472.0,24979.8138
2023-06-20,224.6,229.85,230.88,223.63,995637.0,24333.0277
2023-06-21,221.19,222.8,223.43,219.05,1269989.0,23963.5903
2023-06-22,222.58,220.81,223.33,215.11,919963.0,24114.1821
2023-06-23,223.08,222.75,226.99,222.05,1659911.0,24168.3518
2023-06-26,224.33,222.61,226.04,219.87,790343.0,24303.776
2023-06-27,225.5,225.03,226.64,223.58,930444.0,24430.5331
2023-06-28,227.37,226.01,228.5,224.16,881782.0,24633.1278
2023-06-29,229.68,226.18,229.79,223.98,748556.0,24883.3918
2023-06-30,231.76,234.93,235.63,228.29,1228594.0,25108.7377
2023-07-03,234.03,231.76,236.0,230.9,320768.0,25354.6681
2023-07-05,240.97,234.38,241.54,233.5,1194053.0,26106.5435
2023-07-06,238.98,238.6,241.16,235.72,805821.0,25890.9481
2023-07-07,240.85,237.36,241.45,234.79,769086.0,26093.5428
2023-07-10,237.83,238.43,241.59,236.175,727212.0,25766.3578
2023-07-11,241.82,239.51,242.05,237.96,596001.0,26198.632
2023-07-12,243.28,244.66,245.74,242.04,806364.0,26356.8075
2023-07-13,243.85,242.76,244.18,239.58,867121.0,26418.561
2023-07-14,243.77,241.92,244.67,241.1,780787.0,26409.8938
2023-07-17,226.15,240.97,242.655,225.5,2253328.0,24500.9537
2023-07-18,228.07,226.02,231.325,224.48,1307135.0,24708.9654
2023-07-19,234.27,234.13,239.51,233.2,1038813.0,25380.6696
2023-07-20,222.86,224.63,225.15,214.51,2850649.0,24144.5171
2023-07-21,226.64,224.04,228.03,222.48,1539920.0,24554.04
2023-07-24,227.61,227.8,228.397,225.21,1084476.0,24659.1292
2023-07-25,220.24,227.15,229.03,220.1,1689165.0,23860.6679
2023-07-26,226.4,220.0,228.52,220.0,1460984.0,24528.0386
2023-07-27,222.4,228.2,230.06,221.7,1016244.0,24094.681
2023-07-28,218.88,226.06,226.06,218.49,1001072.0,23713.3263
2023-07-31,218.95,219.05,221.57,217.79,1048803.0,23720.9101
2023-08-01,228.1,225.85,231.81,224.6,1909051.0,24721.7061
2023-08-02,228.56,225.5,229.05,223.02,1123785.0,24771.5614
2023-08-03,222.57,228.18,228.18,220.0,1162629.0,24122.7429
2023-08-04,222.88,222.84,229.46,221.81,928395.0,24156.3415
2023-08-07,220.11,223.24,223.94,218.91,766154.0,23856.1214
2023-08-08,223.04,219.18,223.37,218.93,722782.0,24173.6828
2023-08-09,227.71,222.6,228.07,221.03,730932.0,24679.8301
2023-08-10,228.32,224.96,232.63,224.66,1121739.0,24745.9435
2023-08-11,230.06,227.49,231.68,227.41,749772.0,24934.5295
2023-08-14,231.02,229.75,231.19,228.48,837970.0,25038.5769
2023-08-15,229.93,229.1,231.95,227.865,781388.0,24920.4397
2023-08-16,220.48,230.07,231.05,219.87,748494.0,23896.223
2023-08-17,220.94,220.63,222.99,220.11,769145.0,23946.079
2023-08-18,222.51,219.72,222.95,219.25,595683.0,24116.2399
2023-08-21,218.22,221.8,221.8,215.53,630415.0,23651.278
2023-08-22,218.11,218.24,220.07,216.095,604919.0,23639.3559
2023-08-23,220.27,218.46,221.01,217.46,624119.0,23873.4626
2023-08-24,219.74,220.97,222.31,218.58,456130.0,23816.0198
2023-08-25,222.33,219.48,223.54,219.215,490066.0,24096.731
2023-08-28,222.62,222.77,224.66,222.26,542209.0,24128.162
2023-08-29,227.54,222.64,227.84,221.94,622234.0,24661.405
2023-08-30,227.12,227.52,230.03,226.45,956201.0,24615.8843
2023-08-31,224.53,228.52,229.17,223.66,735361.0,24335.173
2023-09-01,221.69,225.75,226.35,220.54,495102.0,24027.3661
2023-09-05,221.84,221.13,224.515,220.44,743137.0,24043.6235
2023-09-06,217.99,221.15,221.15,215.49,682902.0,23626.35
2023-09-07,221.24,217.13,222.61,216.99,764677.0,23978.5939
2023-09-08,216.92,221.96,221.975,216.19,670743.0,23510.3805
2023-09-11,215.2,217.74,218.1,213.94,733952.0,23323.9622
2023-09-12,214.36,214.59,214.73,210.925,564830.0,23232.9207
2023-09-13,212.325,212.85,214.12,211.07,720324.0,23012.3619
2023-09-14,218.82,214.05,219.14,213.33,585502.0,23716.3077
2023-09-15,218.15,219.44,219.89,216.69,1003501.0,23643.6912
2023-09-18,215.1,218.28,218.88,214.86,603145.0,23313.1239
2023-09-19,213.48,214.41,215.495,212.56,545810.0,23137.5439
2023-09-20,214.97,216.27,217.298,214.31,463354.0,23299.0342
2023-09-21,204.68,212.76,213.01,204.53,646712.0,22183.7759
2023-09-22,201.11,204.69,205.795,200.87,1015663.0,21796.8496
2023-09-25,201.33,200.37,201.57,199.18,621044.0,21820.6938
2023-09-26,200.1,198.53,200.44,198.01,714731.0,21687.3831
2023-09-27,196.06,199.74,200.76,192.88,1185587.0,21249.5169
2023-09-28,198.46,196.09,199.61,195.98,1139104.0,21509.6354
2023-09-29,200.17,202.51,202.88,199.13,918578.0,21694.9699
2023-10-02,198.24,198.85,200.87,196.82,1030491.0,21485.7912
2023-10-03,189.98,197.25,197.25,189.63,974997.0,20590.5499
2023-10-04,190.8,190.8,193.17,187.2,884188.0,20679.4237
2023-10-05,191.28,190.12,191.59,187.315,898569.0,20731.4474
2023-10-06,191.93,188.6,192.75,185.23,734880.0,20801.8962
2023-10-09,194.82,191.19,194.95,190.82,960551.0,21115.1223
2023-10-10,195.01,195.3,196.0,193.17,605479.0,21135.715
2023-10-11,201.6,196.09,202.34,195.115,1080144.0,21849.9572
2023-10-12,199.93,199.85,201.45,197.36,867373.0,21668.958
2023-10-13,201.57,200.88,203.51,200.11,744917.0,21846.7057
2023-10-16,202.9,202.84,204.66,199.15,766788.0,21990.8547
2023-10-17,200.41,199.87,202.33,198.51,812713.0,21720.9817
2023-10-18,194.76,199.6,200.52,194.72,521319.0,21108.6193
2023-10-19,189.44,192.31,193.755,188.11,1805294.0,20532.0232
2023-10-20,191.88,190.48,193.62,189.1,1147464.0,20796.4771
2023-10-23,193.2,189.91,196.87,189.01,1105187.0,20939.5423
2023-10-24,197.08,195.0,198.18,194.175,1085204.0,21360.0672
2023-10-25,195.71,196.14,198.03,194.75,1069430.0,21211.5829
2023-10-26,206.32,197.47,207.77,197.42,1401531.0,22361.5236
2023-10-27,204.01,205.6,205.6,201.89,850189.0,22111.1595
2023-10-30,204.91,205.78,207.14,201.14,939420.0,22208.704
2023-10-31,208.63,206.03,209.7,204.81,784564.0,22611.8877
2023-11-01,207.66,209.07,209.75,205.89,792348.0,22506.7565
2023-11-02,217.4,211.67,220.24,207.68,1467319.0,23562.4042
2023-11-03,227.09,223.27,234.65,222.92,1538761.0,24552.9708
2023-11-06,220.84,224.92,225.87,220.39,1028822.0,23877.2208
2023-11-07,219.69,221.17,222.26,218.33,640618.0,23701.7018
2023-11-08,220.03,220.24,221.07,218.71,472126.0,23738.3834
2023-11-09,218.4,220.61,223.49,217.775,782623.0,23562.5276
2023-11-10,218.99,219.37,220.23,215.702,620638.0,23626.1809
2023-11-13,218.92,217.02,219.97,215.47,449999.0,23618.6288
2023-11-14,233.65,227.4,235.85,226.66,1063807.0,25207.8048
2023-11-15,233.85,229.74,235.815,229.74,951454.0,25229.3822
2023-11-16,236.01,234.72,237.38,233.0,688235.0,25462.4182
2023-11-17,233.71,238.14,238.14,233.405,614975.0,25214.278
2023-11-20,235.17,232.19,236.005,229.68,522974.0,25371.7931
2023-11-21,233.56,234.77,236.69,233.0,564070.0,25198.095
2023-11-22,233.21,236.54,236.54,233.115,400267.0,25160.3345
2023-11-24,235.09,232.25,235.7,230.355,184901.0,25363.1621
2023-11-27,237.48,236.95,239.73,235.84,906835.0,25621.0121
2023-11-28,242.17,237.76,242.78,236.78,983545.0,26127.0023
2023-11-29,245.2,243.72,247.24,243.72,931168.0,26453.9
2023-11-30,246.96,242.9,249.13,242.9,1178248.0,26643.7812
2023-12-01,250.57,246.6,251.2,244.71,801749.0,27033.2534
2023-12-04,248.9,248.11,250.0,245.82,590115.0,26853.082
2023-12-05,250.39,249.14,251.18,247.75,715973.0,27013.8337
2023-12-06,251.49,252.88,256.4,251.115,1044733.0,27132.5094
2023-12-07,251.12,250.54,254.085,250.17,727829.0,27092.5912
2023-12-08,244.18,249.12,251.075,240.11,1105795.0,26343.8552
2023-12-11,242.36,245.2,245.95,241.52,710423.0,26147.5008
2023-12-12,239.57,242.71,242.92,238.52,713436.0,25846.496
2023-12-13,248.06,239.7,251.75,238.35,1101262.0,26762.4569
2023-12-14,250.83,254.61,258.76,249.14,1302987.0,27061.304
2023-12-15,248.49,251.31,251.4,246.07,1385412.0,26808.8483
2023-12-18,246.53,248.7,250.328,246.38,673978.0,26597.3898
2023-12-19,248.78,248.41,249.99,246.42,477976.0,26840.1356
2023-12-20,246.3,250.39,252.11,246.22,664700.0,26572.5757
2023-12-21,251.81,248.57,251.95,247.93,776741.0,27167.0333
2023-12-22,251.43,252.89,254.57,249.19,500782.0,27126.0362
2023-12-26,252.59,250.85,253.62,250.0,273625.0,27251.1852
2023-12-27,254.21,253.16,256.68,251.955,505243.0,27425.9622
2023-12-28,254.25,254.37,256.29,252.72,339018.0,27430.2776
2023-12-29,253.69,252.47,254.254,251.735,568255.0,27369.8609
2024-01-02,254.98,251.89,255.895,251.745,599093.0,27509.0352
2024-01-03,248.31,251.215,254.19,248.05,530126.0,26789.4287
2024-01-04,249.89,248.55,251.59,247.23,698123.0,26959.8902
2024-01-05,246.59,246.4,250.37,245.33,889636.0,26603.863
2024-01-08,248.42,246.45,249.45,244.1,679086.0,26801.2962
2024-01-09,245.58,247.13,247.82,243.89,581997.0,26494.8971
2024-01-10,242.87,245.73,247.04,242.37,635106.0,26202.5232
2024-01-11,239.35,241.77,241.84,238.2,699552.0,25822.7609
2024-01-12,239.9,243.11,243.345,239.85,626873.0,25882.0987
2024-01-16,238.01,238.42,241.56,237.41,799496.0,25678.1922
2024-01-17,232.91,234.1,239.22,231.205,796935.0,25127.9684
2024-01-18,232.59,233.17,235.25,230.799,1001379.0,25093.4445
2024-01-19,230.88,232.33,233.51,227.96,1094546.0,24908.9577
2024-01-22,233.79,232.29,236.61,231.27,773968.0,25222.909
2024-01-23,233.22,234.87,235.9,231.063,655655.0,25161.4134
2024-01-24,227.28,235.48,237.94,227.0,1112363.0,24520.5644
2024-01-25,232.55,230.15,234.63,230.15,1097516.0,25089.1291
2024-01-26,227.91,233.0,233.71,227.46,1003612.0,24588.5332
2024-01-29,227.57,227.23,228.48,225.04,771175.0,24551.8516
2024-01-30,223.1,227.2,227.2,222.36,1199368.0,24069.5966
2024-01-31,223.86,224.52,228.67,222.52,691240.0,24151.5908
2024-02-01,230.92,223.52,231.07,223.203,990971.0,24913.2732
2024-02-02,224.71,226.99,227.07,219.875,1222931.0,24243.2947
2024-02-05,217.6,221.35,222.33,216.77,773780.0,23476.2179
2024-02-06,218.6,217.0,219.75,216.78,1232941.0,23584.105
2024-02-07,217.0,220.06,220.58,216.57,1305237.0,23411.4857
2024-02-08,216.2,213.91,217.43,213.82,1317646.0,23325.1761
2024-02-09,217.45,217.0,218.18,214.0,1035256.0,23460.0349
2024-02-12,215.65,217.33,218.88,214.91,1011748.0,23265.8382
2024-02-13,208.89,210.28,210.65,206.75,1656629.0,22536.5219
2024-02-14,209.07,210.67,212.0,208.39,809513.0,22555.9416
2024-02-15,211.97,210.92,212.8,208.68,609954.0,22868.814
2024-02-16,206.8,208.83,209.63,205.95,849931.0,22311.038
2024-02-20,207.04,206.63,208.34,205.585,1270958.0,22336.9309
2024-02-21,207.48,207.16,208.73,205.47,916365.0,22384.4012
2024-02-22,211.2,207.48,211.38,206.34,1330513.0,22785.7409
2024-02-23,212.96,211.35,215.445,210.668,1045986.0,22975.6221
2024-02-26,207.78,211.89,213.28,207.14,1477370.0,22416.7673
2024-02-27,199.95,203.43,206.985,196.91,3033381.0,21604.5975
2024-02-28,205.16,199.02,206.51,199.02,2199492.0,22179.5764
2024-02-29,209.23,207.3,211.4,206.525,1769078.0,22619.5787
2024-03-01,208.29,208.67,209.98,205.735,1284669.0,22517.9565
2024-03-04,212.05,208.12,213.18,205.905,1014337.0,22924.4452
2024-03-05,216.5,213.05,220.97,213.05,1554970.0,23405.5288
2024-03-06,216.97,216.92,217.44,214.59,1410950.0,23456.3399
2024-03-07,218.125,221.09,221.09,216.6,933886.0,23581.2054
2024-03-08,223.7,219.87,224.155,219.08,1186184.0,24183.9113
2024-03-11,223.75,221.27,225.34,221.27,951852.0,24189.3167
2024-03-12,220.37,222.49,225.18,217.76,1085693.0,23823.9094
2024-03-13,219.8,220.71,221.94,218.33,836954.0,23762.2874
2024-03-14,216.13,216.78,217.095,212.38,1057221.0,23365.5286
2024-03-15,215.48,214.88,216.86,213.6,1200724.0,23295.2579
2024-03-18,213.26,214.41,215.87,213.12,815952.0,23055.2567
2024-03-19,215.08,214.05,215.89,212.32,467893.0,23252.0145
2024-03-20,215.72,213.08,215.75,211.32,956540.0,23321.204
2024-03-21,215.02,216.84,219.11,214.715,656200.0,23245.5279
2024-03-22,215.47,215.37,216.205,213.69,879517.0,23294.1768
2024-03-25,218.38,216.08,218.83,215.42,885458.0,23608.7731
2024-03-26,214.21,218.48,218.48,214.02,893713.0,23157.9599
2024-03-27,218.08,216.27,218.685,215.5,772561.0,23576.3405
2024-03-28,216.7,219.94,219.94,216.04,888827.0,23427.1505
2024-04-01,213.92,216.39,216.5,211.88,1045556.0,23126.6084
2024-04-02,212.95,212.0,214.77,209.05,933221.0,23021.743
2024-04-03,214.64,212.31,215.11,209.8,1232763.0,23204.4466
2024-04-04,213.79,216.88,218.715,212.78,1240743.0,23112.5543
2024-04-05,213.4,212.0,214.935,210.955,630451.0,23070.3919
2024-04-08,213.01,212.71,213.71,209.245,651250.0,23028.2295
2024-04-09,218.6,215.04,218.61,214.43,753771.0,23632.557
2024-04-10,204.38,209.74,211.26,203.775,1115389.0,22095.2516
2024-04-11,205.04,205.88,207.185,203.205,786769.0,22166.6033
2024-04-12,201.84,204.1,204.392,200.63,872520.0,21820.6556
2024-04-15,199.86,202.08,202.77,197.84,917932.0,21589.1498
2024-04-16,195.06,199.04,199.04,194.71,816977.0,21070.6473
2024-04-17,196.22,197.14,198.04,195.185,761674.0,21195.952
2024-04-18,195.95,197.12,197.89,193.94,627346.0,21166.7863
2024-04-19,196.06,196.38,196.78,194.9,698276.0,21178.6686
2024-04-22,196.8,196.16,197.6,195.05,1068397.0,21258.6044
2024-04-23,198.3,196.06,200.17,195.61,773094.0,21420.6365
2024-04-24,199.0,196.1,199.97,195.19,808784.0,21496.2514
2024-04-25,197.93,197.05,198.82,195.32,789851.0,21380.6686
2024-04-26,196.23,197.4,199.79,195.835,644235.0,21197.0323
2024-04-29,201.89,198.55,201.9,198.03,780451.0,21808.4332
2024-04-30,186.12,192.12,198.435,185.89,2540056.0,20104.9363
2024-05-01,189.12,188.7,194.53,183.64,1685848.0,20429.0004
2024-05-02,193.87,190.4,194.27,187.54,1094173.0,20942.1018
2024-05-03,193.09,196.47,200.71,192.81,1072792.0,20857.8452
2024-05-06,192.59,193.86,194.11,189.91,881408.0,20692.4501
2024-05-07,196.0,194.25,197.699,193.655,962913.0,21058.8307
2024-05-08,197.22,195.22,197.72,194.85,769672.0,21189.9112
2024-05-09,198.48,197.96,201.225,196.46,827530.0,21325.2894
2024-05-10,197.51,198.69,198.69,195.87,714224.0,21221.0697
2024-05-13,198.03,199.79,200.0,196.33,719232.0,21276.9401
2024-05-14,199.1,200.2,200.26,197.77,1017811.0,21391.9041
2024-05-15,202.36,204.42,208.225,201.63,1247777.0,21742.1683
2024-05-16,202.87,202.06,206.28,200.94,825561.0,21796.9643
2024-05-17,199.38,202.75,202.885,198.35,853268.0,21421.9881
2024-05-20,198.41,199.63,200.2,196.2,858871.0,21317.7684
2024-05-21,198.37,198.41,199.61,196.965,599145.0,21313.4707
2024-05-22,193.77,196.88,197.42,192.56,1016005.0,20819.2328
2024-05-23,188.79,193.04,193.515,188.58,730863.0,20284.1666
2024-05-24,188.09,188.59,189.7,187.72,500632.0,20208.9565
2024-05-28,187.29,188.93,192.01,186.23,790335.0,20123.0021
2024-05-29,186.38,186.02,187.52,185.44,781227.0,20025.2289
2024-05-30,193.2,188.02,193.495,187.49,1065308.0,20757.9903
2024-05-31,196.68,194.87,197.95,193.95,1592560.0,21131.892
2024-06-03,196.76,197.09,200.4,196.35,681639.0,21140.4874
2024-06-04,198.63,196.76,200.235,195.91,741896.0,21341.4059
2024-06-05,196.89,198.8,198.87,196.18,504308.0,21154.455
2024-06-06,195.37,195.83,197.3,194.7,438197.0,20991.1416
2024-06-07,193.39,191.12,193.71,188.88,785997.0,20778.4045
2024-06-10,193.16,192.67,194.32,191.07,988232.0,20753.6926
2024-06-11,192.35,192.98,195.79,192.24,903038.0,20666.6637
2024-06-12,196.29,199.92,202.86,195.17,1198660.0,21089.9892
2024-06-13,197.01,196.6,198.285,195.2,952714.0,21167.3482
2024-06-14,195.96,195.78,198.11,194.95,596314.0,21054.533
2024-06-17,191.19,195.0,195.0,190.325,619511.0,20542.0298
2024-06-18,191.19,191.2,193.48,190.5,530571.0,20542.0298
2024-06-20,190.78,190.17,191.385,189.32,540930.0,20497.9782
2024-06-21,194.63,191.28,195.18,190.58,1193645.0,20911.6338
2024-06-24,197.17,194.89,199.53,194.565,721427.0,21184.5391
2024-06-25,192.67,196.32,196.41,191.46,553531.0,20701.0455
2024-06-26,193.57,191.29,193.8,190.459,746700.0,20797.7442
2024-06-27,196.95,193.2,196.95,192.25,879812.0,21160.9016
2024-06-28,196.3,197.61,198.79,195.06,1463509.0,21091.0636
2024-07-01,189.78,194.83,195.81,189.47,956911.0,20390.5352
2024-07-02,189.0,191.29,191.29,187.06,1232349.0,20306.7296
2024-07-03,192.18,189.96,193.48,189.215,474519.0,20648.3984
2024-07-05,190.83,192.31,192.32,189.07,666493.0,20503.3504
2024-07-08,193.96,191.59,194.65,190.91,655049.0,20839.647
2024-07-09,195.53,193.0,196.22,192.1,714117.0,21008.3325
2024-07-10,195.19,197.2,197.21,191.79,572432.0,20971.8019
2024-07-11,209.86,199.75,209.9,199.26,1495808.0,22547.9909
2024-07-12,212.83,210.85,215.47,210.3,1345152.0,22867.0967
2024-07-15,210.26,210.01,212.08,208.037,888746.0,22590.9681
2024-07-16,213.06,212.7,213.53,209.9,776760.0,22891.8086
2024-07-17,214.22,212.91,214.79,211.18,651714.0,23016.4425
2024-07-18,211.25,210.46,215.16,210.1,802743.0,22697.3367
2024-07-19,209.0,211.64,212.07,208.15,768504.0,22455.5899
2024-07-22,208.82,209.89,211.02,207.64,477762.0,22436.2502
2024-07-23,207.33,208.64,209.97,206.901,533674.0,22276.1601
2024-07-24,205.45,208.65,209.32,204.57,678085.0,22074.1672
2024-07-25,211.07,207.02,212.545,206.81,1341450.0,22677.997
2024-07-26,214.71,214.47,215.69,211.265,911889.0,23069.0895
2024-07-29,217.82,214.85,218.15,213.0,1996126.0,23403.2373
2024-07-30,217.94,211.64,220.98,211.64,1939867.0,23416.1305
2024-07-31,219.54,219.45,222.84,217.88,1191515.0,23588.0393
2024-08-01,227.16,219.56,227.36,219.34,1170793.0,24406.7551
2024-08-02,229.73,232.16,237.24,228.275,1866518.0,24689.6489
2024-08-05,221.11,229.11,230.35,220.248,1930135.0,23763.2363
2024-08-06,220.32,219.24,222.92,218.51,1049846.0,23678.333
2024-08-07,214.98,219.46,220.87,214.63,1018269.0,23104.4301
2024-08-08,216.89,213.62,217.37,212.75,454181.0,23309.7025
2024-08-09,212.91,216.99,216.99,212.83,735452.0,22881.9621
2024-08-12,214.53,213.86,215.25,212.58,357244.0,23056.0674
